type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,TWF,HDF,PWF,OSF,RNF,failure_type,temp_diff_k,power_w,wear_torque,rule_hdf,rule_pwf,rule_osf,rule_twf
1,0.38043478260869534,0.48148148148148806,0.1257275902211875,0.6098901098901098,0.1541501976284585,0,0,0,0,0,0,NORMAL,10.800000000000011,6985.72920032636,1879.8000000000002,False,False,False,False
0,0.38043478260869534,0.5061728395061778,0.09662398137369044,0.6249999999999999,0.1660079051383399,0,0,0,0,0,0,NORMAL,11.0,6887.020359150568,2070.6,False,False,False,False
0,0.38043478260869534,0.49382716049382935,0.09778812572759032,0.6387362637362637,0.17391304347826086,0,0,0,0,0,0,NORMAL,10.899999999999977,7037.2513198452325,2213.2,False,False,False,False
1,0.38043478260869534,0.518518518518519,0.0948777648428406,0.7939560439560439,0.1818181818181818,0,0,0,0,0,0,NORMAL,11.099999999999966,8585.930834358856,2833.6,False,False,False,False
0,0.38043478260869534,0.518518518518519,0.26833527357392317,0.385989010989011,0.19367588932806323,0,0,0,0,0,0,NORMAL,11.099999999999966,5441.772546768631,1563.1,False,False,False,False
0,0.3913043478260789,0.5308641975308674,0.35389988358556457,0.3008241758241758,0.20158102766798416,0,0,0,0,0,0,NORMAL,11.100000000000023,4779.744726877654,1310.7,False,False,False,False
2,0.38043478260869534,0.5308641975308674,0.21071012805587896,0.4739010989010988,0.20948616600790512,0,0,0,0,0,0,NORMAL,11.199999999999989,6136.472930256942,2029.8999999999999,False,False,False,False
0,0.3913043478260789,0.5308641975308674,0.3207217694994179,0.3228021978021978,0.2292490118577075,0,0,0,0,0,0,NORMAL,11.100000000000023,4914.361972083978,1583.4,False,False,False,False
1,0.38043478260869534,0.518518518518519,0.19033760186263105,0.4313186813186814,0.23715415019762845,0,0,0,0,0,0,NORMAL,11.099999999999966,5510.772393416976,2112.0,False,False,False,False
0,0.38043478260869534,0.49382716049382935,0.1641443538998837,0.5398351648351648,0.24901185770750986,0,0,0,0,0,0,NORMAL,10.899999999999977,6544.4610962031375,2715.3,False,False,False,False
2,0.38043478260869534,0.5061728395061778,0.2299185098952271,0.4807692307692308,0.2569169960474308,0,0,0,0,0,0,NORMAL,11.0,6350.666717378694,2522.0,False,False,False,False
1,0.3913043478260789,0.518518518518519,0.1938300349243307,0.4574175824175824,0.27667984189723316,0,0,0,0,0,0,NORMAL,11.0,5831.539475324005,2597.0,False,False,False,False
0,0.38043478260869534,0.518518518518519,0.10651920838183937,0.5961538461538461,0.2885375494071146,0,0,0,0,0,0,NORMAL,11.099999999999966,6677.685568666368,3445.6000000000004,False,False,False,False
0,0.3913043478260789,0.518518518518519,0.11466821885913858,0.5865384615384615,0.2964426877470355,0,0,0,0,0,0,NORMAL,11.0,6646.824656832605,3487.5,False,False,False,False
0,0.38043478260869534,0.518518518518519,0.20779976717112925,0.4931318681318682,0.3043478260869565,0,0,0,0,0,0,NORMAL,11.099999999999966,6339.995774332002,3056.9,False,False,False,False
1,0.38043478260869534,0.5061728395061778,0.06984866123399303,0.798076923076923,0.31225296442687744,0,0,0,0,0,0,NORMAL,11.0,8349.012860376139,4890.099999999999,False,False,False,False
0,0.35869565217391397,0.48148148148148806,0.1484284051222352,0.5343406593406593,0.32411067193675885,0,0,0,0,0,0,NORMAL,11.0,6362.992232556279,3501.4,False,False,False,False
1,0.3478260869565162,0.48148148148148806,0.19441210710128065,0.489010989010989,0.3320158102766798,0,0,0,0,0,0,NORMAL,11.100000000000023,6197.189444275321,3309.6,False,False,False,False
0,0.3478260869565162,0.46913580246913966,0.15133876600698493,0.5453296703296703,0.3438735177865612,0,0,0,0,0,0,NORMAL,11.0,6504.981748523025,3784.5,False,False,False,False
1,0.35869565217391397,0.46913580246913966,0.23166472642607683,0.4711538461538462,0.3517786561264822,0,0,0,0,0,0,NORMAL,10.899999999999977,6248.062301312452,3390.9,False,False,False,False
1,0.3478260869565162,0.46913580246913966,0.18335273573923172,0.5631868131868131,0.3636363636363636,0,0,0,0,0,0,NORMAL,11.0,6957.412978542003,4121.599999999999,False,False,False,False
2,0.35869565217391397,0.48148148148148806,0.2473806752037253,0.40521978021978017,0.37549407114624506,0,0,0,0,0,0,NORMAL,11.0,5555.058377857079,3163.4999999999995,False,False,False,False
0,0.3478260869565162,0.48148148148148806,0.3236321303841677,0.31043956043956045,0.3952569169960474,0,0,0,0,0,0,NORMAL,11.100000000000023,4766.173046614146,2640.0,False,False,False,False
0,0.3478260869565162,0.49382716049382935,0.8434225844004656,0.11401098901098901,0.40316205533596833,1,0,0,1,0,0,PWF,11.199999999999989,3316.0243496926105,1234.2,False,True,False,False
0,0.35869565217391397,0.49382716049382935,0.07334109429569269,0.7637362637362637,0.4110671936758893,0,0,0,0,0,0,NORMAL,11.099999999999966,8049.13736961548,6177.599999999999,False,False,False,False
0,0.35869565217391397,0.48148148148148806,0.2124563445867288,0.5068681318681318,0.41897233201581024,0,0,0,0,0,0,NORMAL,11.0,6533.790153156444,4314.200000000001,False,False,False,False
2,0.3478260869565162,0.45679012345679126,0.2927823050058208,0.38461538461538464,0.4268774703557312,0,0,0,0,0,0,NORMAL,10.899999999999977,5564.577403597457,3434.4,False,False,False,False
0,0.3478260869565162,0.46913580246913966,0.1175785797438883,0.6675824175824175,0.44664031620553357,0,0,0,0,0,0,NORMAL,11.0,7517.621780530135,5921.2,False,False,False,False
0,0.3478260869565162,0.48148148148148806,0.1711292200232829,0.5673076923076923,0.45454545454545453,0,0,0,0,0,0,NORMAL,11.100000000000023,6904.82271752091,5186.5,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.21944121071012812,0.45054945054945056,0.4624505928853755,0,0,0,0,0,0,NORMAL,11.100000000000023,5921.587992751401,4282.2,False,False,False,False
1,0.3369565217391255,0.46913580246913966,0.18393480791618166,0.5206043956043956,0.4703557312252964,0,0,0,0,0,0,NORMAL,11.100000000000023,6480.351662118882,4962.3,False,False,False,False
1,0.3369565217391255,0.46913580246913966,0.10244470314318976,0.5700549450549449,0.48221343873517786,0,0,0,0,0,0,NORMAL,11.100000000000023,6375.6737949012695,5526.599999999999,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.11001164144353903,0.635989010989011,0.49407114624505927,0,0,0,0,0,0,NORMAL,11.100000000000023,7119.445855638653,6262.5,False,False,False,False
1,0.3478260869565162,0.48148148148148806,0.2351571594877765,0.4010989010989011,0.5019762845849802,0,0,0,0,0,0,NORMAL,11.100000000000023,5432.44201658747,4191.0,False,False,False,False
0,0.3478260869565162,0.48148148148148806,0.4033760186263097,0.3173076923076923,0.5138339920948616,0,0,0,0,0,0,NORMAL,11.100000000000023,5242.365189069775,3497.0,False,False,False,False
0,0.3478260869565162,0.46913580246913966,0.22118742724097795,0.559065934065934,0.5217391304347826,0,0,0,0,0,0,NORMAL,11.0,7213.725051172883,5874.0,False,False,False,False
0,0.35869565217391397,0.5061728395061778,0.190919674039581,0.4656593406593407,0.5296442687747035,0,0,0,0,0,0,NORMAL,11.199999999999989,5906.110412944716,5051.8,False,False,False,False
1,0.35869565217391397,0.49382716049382935,0.08498253783469156,0.6304945054945055,0.5375494071146245,0,0,0,0,0,0,NORMAL,11.099999999999966,6838.807383893477,6759.200000000001,False,False,False,False
1,0.35869565217391397,0.49382716049382935,0.14784633294528526,0.6304945054945055,0.5494071146245059,0,0,0,0,0,0,NORMAL,11.099999999999966,7400.901141473763,6908.3,False,False,False,False
0,0.35869565217391397,0.5061728395061778,0.39231664726426085,0.22390109890109894,0.5612648221343873,0,0,0,0,0,0,NORMAL,11.199999999999989,3877.1651575013075,2854.2000000000003,False,False,False,False
1,0.36956521739129755,0.518518518518519,0.1548311990686846,0.6758241758241758,0.5691699604743082,0,0,0,0,0,0,NORMAL,11.199999999999989,7958.910828604381,7632.0,False,False,False,False
1,0.38043478260869534,0.5432098765432158,0.24272409778812576,0.3777472527472528,0.5810276679841897,0,0,0,0,0,0,NORMAL,11.300000000000011,5195.199411363881,4601.1,False,False,False,False
2,0.38043478260869534,0.5432098765432158,0.31199068684516884,0.3695054945054945,0.592885375494071,0,0,0,0,0,0,NORMAL,11.300000000000011,5478.183605623737,4605.0,False,False,False,False
0,0.3913043478260789,0.5555555555555571,0.46740395809080326,0.2664835164835165,0.6126482213438734,0,0,0,0,0,0,NORMAL,11.300000000000011,4788.541186307706,3596.0,False,False,False,False
0,0.4021739130434767,0.5679012345679055,0.15308498253783476,0.49587912087912084,0.6205533596837944,0,0,0,0,0,0,NORMAL,11.300000000000011,5979.173386091702,6264.3,False,False,False,False
0,0.3913043478260789,0.5802469135802468,0.22002328288707806,0.4656593406593407,0.6284584980237153,0,0,0,0,0,0,NORMAL,11.5,6103.507151345274,5994.3,False,False,False,False
0,0.3913043478260789,0.5679012345679055,0.190919674039581,0.4464285714285714,0.6363636363636364,0,0,0,0,0,0,NORMAL,11.400000000000034,5686.785357822099,5844.299999999999,False,False,False,False
2,0.3913043478260789,0.5679012345679055,0.04365541327124567,0.8131868131868132,0.6442687747035573,0,0,0,0,0,0,NORMAL,11.400000000000034,8200.499303665436,10269.0,False,False,False,False
0,0.4021739130434767,0.5802469135802468,0.16530849825378346,0.5824175824175825,0.6640316205533596,0,0,0,0,0,0,NORMAL,11.399999999999977,7024.852500839065,7761.6,False,False,False,False
0,0.4130434782608674,0.6049382716049436,0.12339930151338774,0.5618131868131868,0.6719367588932806,0,0,0,0,0,0,NORMAL,11.5,6459.742814311333,7599.000000000001,False,False,False,False
0,0.4239130434782581,0.6049382716049436,0.23224679860302677,0.4752747252747253,0.6798418972332015,0,0,0,0,0,0,NORMAL,11.400000000000034,6301.280880864263,6604.8,False,False,False,False
0,0.4130434782608674,0.5925925925925952,0.26775320139697323,0.4409340659340659,0.6877470355731224,0,0,0,0,0,0,NORMAL,11.399999999999977,6120.367031919539,6246.599999999999,False,False,False,False
0,0.4130434782608674,0.5802469135802468,0.19615832363213048,0.581043956043956,0.6956521739130435,0,0,0,0,0,0,NORMAL,11.299999999999955,7265.508970079554,8113.6,False,False,False,False
1,0.4021739130434767,0.5679012345679055,0.3835855646100116,0.3324175824175824,0.7035573122529644,0,0,0,0,0,0,NORMAL,11.300000000000011,5357.043792901315,4984.0,False,False,False,False
0,0.4021739130434767,0.5679012345679055,0.2380675203725262,0.4972527472527473,0.7154150197628458,0,0,0,0,0,0,NORMAL,11.300000000000011,6605.722152948138,7240.0,False,False,False,False
0,0.3913043478260789,0.5555555555555571,0.07916181606519213,0.7335164835164835,0.7233201581027667,0,0,0,0,0,0,NORMAL,11.300000000000011,7810.920870669279,10467.6,False,False,False,False
2,0.3913043478260789,0.5432098765432158,0.090803259604191,0.6978021978021978,0.7312252964426877,0,0,0,0,0,0,NORMAL,11.200000000000045,7570.2329855022535,10101.0,False,False,False,False
0,0.38043478260869534,0.5308641975308674,0.21478463329452857,0.49587912087912084,0.7509881422924901,0,0,0,0,0,0,NORMAL,11.199999999999989,6422.0751183947905,7581.0,False,False,False,False
1,0.38043478260869534,0.5432098765432158,0.1938300349243307,0.6167582417582418,0.758893280632411,0,0,0,0,0,0,NORMAL,11.300000000000011,7654.877963565473,9350.400000000001,False,False,False,False
1,0.36956521739129755,0.518518518518519,0.28288707799767177,0.34752747252747257,0.7707509881422925,0,0,0,0,0,0,NORMAL,11.199999999999989,5040.308421566392,5674.5,False,False,False,False
1,0.36956521739129755,0.5308641975308674,0.20430733410942958,0.4711538461538462,0.7826086956521738,0,0,0,0,0,0,NORMAL,11.300000000000011,6060.540635819678,7543.8,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.11816065192083824,0.6524725274725274,0.7944664031620553,0,0,0,0,0,0,NORMAL,11.199999999999989,7365.181233002447,10311.3,False,False,False,True
0,0.36956521739129755,0.5061728395061778,0.0075669383003492685,0.8530219780219781,0.8023715415019762,1,0,0,0,1,0,OSF,11.100000000000023,8150.118629477369,13377.7,False,False,True,True
0,0.35869565217391397,0.5061728395061778,0.1752037252619325,0.5357142857142856,0.8102766798418972,0,0,0,0,0,0,NORMAL,11.199999999999989,6584.066107589392,8774.0,False,False,False,True
0,0.35869565217391397,0.5061728395061778,0.2729918509895227,0.42307692307692313,0.8181818181818181,0,0,0,0,0,0,NORMAL,11.199999999999989,5931.347873928554,7162.200000000001,False,False,False,True
0,0.35869565217391397,0.5061728395061778,0.1175785797438883,0.7170329670329669,0.0,0,0,0,0,0,0,NORMAL,11.199999999999989,8034.099612780297,0.0,False,False,False,False
0,0.35869565217391397,0.518518518518519,0.2689173457508731,0.36813186813186816,0.007905138339920948,0,0,0,0,0,0,NORMAL,11.299999999999955,5223.21194585839,61.2,False,False,False,False
0,0.35869565217391397,0.5308641975308674,0.2031431897555297,0.4835164835164835,0.015810276679841896,0,0,0,0,0,0,NORMAL,11.399999999999977,6195.534872144431,156.0,False,False,False,False
1,0.35869565217391397,0.518518518518519,0.291036088474971,0.3914835164835165,0.023715415019762844,0,0,0,0,0,0,NORMAL,11.299999999999955,5641.923414728837,193.79999999999998,False,False,False,False
1,0.35869565217391397,0.518518518518519,0.3783469150174622,0.2898351648351648,0.035573122529644265,0,0,0,0,0,0,NORMAL,11.299999999999955,4740.474818707782,224.1,False,False,False,False
1,0.35869565217391397,0.5308641975308674,0.21711292200232835,0.45467032967032966,0.04743083003952569,0,0,0,0,0,0,NORMAL,11.399999999999977,5954.6689633937,442.79999999999995,False,False,False,False
0,0.3478260869565162,0.518518518518519,0.18277066356228178,0.5260989010989011,0.05928853754940711,0,0,0,0,0,0,NORMAL,11.399999999999977,6533.695905376837,631.5,False,False,False,False
0,0.35869565217391397,0.5432098765432158,0.1577415599534343,0.6332417582417582,0.06719367588932806,0,0,0,0,0,0,NORMAL,11.5,7519.5172080978,848.3,False,False,False,False
0,0.3478260869565162,0.5308641975308674,0.18859138533178121,0.5137362637362637,0.07509881422924901,0,0,0,0,0,0,NORMAL,11.5,6437.165235107534,782.8000000000001,False,False,False,False
0,0.3369565217391255,0.518518518518519,0.32421420256111755,0.3296703296703297,0.08300395256916995,0,0,0,0,0,0,NORMAL,11.5,5021.835856763284,583.8000000000001,False,False,False,False
0,0.3369565217391255,0.5308641975308674,0.22759022118742733,0.554945054945055,0.0909090909090909,0,0,0,0,0,0,NORMAL,11.600000000000023,7216.007941834491,1016.6,False,False,False,False
0,0.3478260869565162,0.5308641975308674,0.15541327124563453,0.5315934065934066,0.09881422924901186,0,0,0,0,0,0,NORMAL,11.5,6386.59606536025,1062.5,False,False,False,False
1,0.35869565217391397,0.5308641975308674,0.20023282887077998,0.4629120879120879,0.1067193675889328,0,0,0,0,0,0,NORMAL,11.399999999999977,5937.610115284709,1012.5,False,False,False,False
0,0.35869565217391397,0.518518518518519,0.23050058207217705,0.4574175824175824,0.11857707509881422,0,0,0,0,0,0,NORMAL,11.299999999999955,6076.3009589651865,1113.0,False,False,False,False
0,0.35869565217391397,0.5308641975308674,0.20605355064027941,0.5013736263736263,0.12648221343873517,0,0,0,0,0,0,NORMAL,11.399999999999977,6423.153731872523,1289.6,False,False,False,False
0,0.35869565217391397,0.518518518518519,0.10942956926658909,0.7651098901098901,0.13438735177865613,0,0,0,0,0,0,NORMAL,11.299999999999955,8448.99928256439,2023.0,False,False,False,False
0,0.35869565217391397,0.518518518518519,0.2258440046565775,0.47802197802197804,0.14229249011857706,0,0,0,0,0,0,NORMAL,11.299999999999955,6289.6360440949575,1389.6000000000001,False,False,False,False
0,0.35869565217391397,0.518518518518519,0.130966239813737,0.5728021978021978,0.15019762845849802,0,0,0,0,0,0,NORMAL,11.299999999999955,6637.295159116716,1729.0,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.340512223515716,0.315934065934066,0.15810276679841895,0,0,0,0,0,0,NORMAL,11.199999999999989,4919.775983423664,1072.0,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.28114086146682193,0.35302197802197804,0.1660079051383399,0,0,0,0,0,0,NORMAL,11.199999999999989,5100.323313225469,1239.0,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.11874272409778819,0.6991758241758241,0.17391304347826086,0,0,0,0,0,0,NORMAL,11.199999999999989,7859.0500701222745,2406.8,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.1618160651920839,0.5425824175824175,0.1818181818181818,0,0,0,0,0,0,NORMAL,11.199999999999989,6556.692363601112,1991.8,False,False,False,False
1,0.36956521739129755,0.5061728395061778,0.1938300349243307,0.5618131868131868,0.18972332015810275,0,0,0,0,0,0,NORMAL,11.100000000000023,7026.140553827036,2145.6000000000004,False,False,False,False
1,0.36956521739129755,0.518518518518519,0.14144353899883588,0.5673076923076923,0.20158102766798416,0,0,0,0,0,0,NORMAL,11.199999999999989,6663.956808770181,2300.1,False,False,False,False
2,0.35869565217391397,0.49382716049382935,0.29336437718277075,0.32554945054945056,0.2134387351778656,0,0,0,0,0,0,NORMAL,11.099999999999966,4815.014340401956,1485.0,False,False,False,False
1,0.36956521739129755,0.5061728395061778,0.17869615832363217,0.5041208791208791,0.23320158102766797,0,0,0,0,0,0,NORMAL,11.100000000000023,6255.696371460675,2389.5,False,False,False,False
0,0.36956521739129755,0.5061728395061778,0.1752037252619325,0.4752747252747253,0.24505928853754938,0,0,0,0,0,0,NORMAL,11.100000000000023,5907.199498397959,2380.7999999999997,False,False,False,False
0,0.35869565217391397,0.5061728395061778,0.31199068684516884,0.33653846153846156,0.25296442687747034,0,0,0,0,0,0,NORMAL,11.199999999999989,5049.921695086377,1811.2,False,False,False,False
2,0.35869565217391397,0.49382716049382935,0.17171129220023285,0.4848901098901099,0.2608695652173913,0,0,0,0,0,0,NORMAL,11.099999999999966,5990.315568036433,2580.6,False,False,False,False
1,0.35869565217391397,0.49382716049382935,0.06519208381839359,0.8282967032967031,0.28063241106719367,0,0,0,0,0,0,NORMAL,11.099999999999966,8592.046468057844,4551.099999999999,False,False,False,False
0,0.36956521739129755,0.518518518518519,0.1722933643771828,0.46978021978021983,0.2924901185770751,0,0,0,0,0,0,NORMAL,11.199999999999989,5825.769416816912,2812.0,False,False,False,False
0,0.35869565217391397,0.5061728395061778,0.09545983701979055,0.5851648351648351,0.30039525691699603,0,0,0,0,0,0,NORMAL,11.199999999999989,6472.183521219547,3526.4,False,False,False,False
0,0.3478260869565162,0.49382716049382935,0.2712456344586729,0.467032967032967,0.308300395256917,0,0,0,0,0,0,NORMAL,11.199999999999989,6468.036618916809,2948.3999999999996,False,False,False,False
1,0.35869565217391397,0.5061728395061778,0.1525029103608848,0.5398351648351648,0.3162055335968379,0,0,0,0,0,0,NORMAL,11.199999999999989,6454.19266728999,3448.0,False,False,False,False
1,0.3478260869565162,0.49382716049382935,0.20663562281722936,0.5604395604395604,0.32806324110671936,0,0,0,0,0,0,NORMAL,11.199999999999989,7113.173142306986,3701.8,False,False,False,False
1,0.3478260869565162,0.49382716049382935,0.22642607683352745,0.4656593406593407,0.33992094861660077,0,0,0,0,0,0,NORMAL,11.199999999999989,6146.934433793397,3242.2000000000003,False,False,False,False
0,0.3478260869565162,0.48148148148148806,0.24272409778812576,0.39010989010989017,0.3517786561264822,0,0,0,0,0,0,NORMAL,11.100000000000023,5344.582142042076,2865.8,False,False,False,False
2,0.3478260869565162,0.48148148148148806,0.2392316647264261,0.40796703296703296,0.35968379446640314,0,0,0,0,0,0,NORMAL,11.100000000000023,5539.308526687083,3048.5,False,False,False,False
1,0.3478260869565162,0.49382716049382935,0.1082654249126892,0.7829670329670328,0.3794466403162055,0,0,0,0,0,0,NORMAL,11.199999999999989,8620.865344666774,5836.799999999999,False,False,False,False
0,0.35869565217391397,0.49382716049382935,0.2671711292200233,0.4065934065934066,0.3913043478260869,0,0,0,0,0,0,NORMAL,11.099999999999966,5690.659988761527,3306.6,False,False,False,False
0,0.3369565217391255,0.48148148148148806,0.17986030267753206,0.43681318681318687,0.3992094861660079,0,0,0,0,0,0,NORMAL,11.200000000000045,5506.290387897854,3595.6000000000004,False,False,False,False
1,0.3260869565217348,0.45679012345679126,0.2485448195576252,0.34615384615384615,0.40711462450592883,0,0,0,0,0,0,NORMAL,11.099999999999966,4843.8122730598625,2987.0,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.20488940628637953,0.4711538461538462,0.41897233201581024,0,0,0,0,0,0,NORMAL,11.100000000000023,6064.530458489737,4038.6000000000004,False,False,False,False
0,0.3260869565217348,0.45679012345679126,0.2619324796274739,0.38049450549450553,0.4268774703557312,0,0,0,0,0,0,NORMAL,11.099999999999966,5337.2517591836995,3402.0,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.13329452852153667,0.6387362637362637,0.43478260869565216,0,0,0,0,0,0,NORMAL,11.100000000000023,7358.562944478883,5533.0,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.1641443538998837,0.6057692307692307,0.4426877470355731,0,0,0,0,0,0,NORMAL,11.100000000000023,7273.310591835969,5364.8,False,False,False,False
1,0.3478260869565162,0.46913580246913966,0.1938300349243307,0.5,0.450592885375494,0,0,0,0,0,0,NORMAL,11.0,6318.810967871294,4582.8,False,False,False,False
0,0.3369565217391255,0.45679012345679126,0.13038416763678706,0.635989010989011,0.4624505928853755,0,0,0,0,0,0,NORMAL,11.0,7303.071946240976,5861.7,False,False,False,False
0,0.3369565217391255,0.45679012345679126,0.12630966239813746,0.5412087912087912,0.4703557312252964,0,0,0,0,0,0,NORMAL,11.0,6265.592388319484,5140.8,False,False,False,False
0,0.3369565217391255,0.45679012345679126,0.17054714784633296,0.5837912087912087,0.47826086956521735,0,0,0,0,0,0,NORMAL,11.0,7083.694531240802,5602.299999999999,False,False,False,False
1,0.3478260869565162,0.48148148148148806,0.11408614668218864,0.7541208791208791,0.4861660079051383,0,0,0,0,0,0,NORMAL,11.100000000000023,8384.575689214775,7220.1,False,False,False,False
0,0.3478260869565162,0.46913580246913966,0.2392316647264261,0.47802197802197804,0.4980237154150197,0,0,0,0,0,0,NORMAL,11.0,6382.606242690191,4863.6,False,False,False,False
1,0.3369565217391255,0.46913580246913966,0.20139697322467986,0.4807692307692308,0.5059288537549407,0,0,0,0,0,0,NORMAL,11.100000000000023,6151.573518945197,4966.4,False,False,False,False
1,0.3260869565217348,0.46913580246913966,0.22817229336437728,0.45467032967032966,0.5177865612648221,0,0,0,0,0,0,NORMAL,11.199999999999989,6028.087983708095,4833.9,False,False,False,False
0,0.3260869565217348,0.46913580246913966,0.2176949941792783,0.4519230769230769,0.5296442687747035,0,0,0,0,0,0,NORMAL,11.199999999999989,5926.237549878714,4917.8,False,False,False,False
0,0.3260869565217348,0.45679012345679126,0.291036088474971,0.3200549450549451,0.5375494071146245,0,0,0,0,0,0,NORMAL,11.099999999999966,4733.626146722957,3685.6000000000004,False,False,False,False
1,0.3260869565217348,0.45679012345679126,0.3771827706635623,0.25824175824175827,0.5454545454545454,0,0,0,0,0,0,NORMAL,11.099999999999966,4297.866301719029,3118.8,False,False,False,False
1,0.3260869565217348,0.45679012345679126,0.19848661233993015,0.41758241758241765,0.5573122529644269,0,0,0,0,0,0,NORMAL,11.099999999999966,5404.356178264377,4822.200000000001,False,False,False,False
0,0.3369565217391255,0.48148148148148806,0.18102444703143195,0.467032967032967,0.5691699604743082,0,0,0,0,0,0,NORMAL,11.200000000000045,5854.483573670723,5443.2,False,False,False,False
0,0.3369565217391255,0.48148148148148806,0.2834691501746217,0.3626373626373626,0.5770750988142292,0,0,0,0,0,0,NORMAL,11.200000000000045,5233.998080635714,4409.2,False,False,False,False
0,0.3260869565217348,0.46913580246913966,0.31606519208381845,0.36401098901098905,0.5849802371541502,0,0,0,0,0,0,NORMAL,11.199999999999989,5429.017680595058,4484.400000000001,False,False,False,False
0,0.3369565217391255,0.49382716049382935,0.24039580908032598,0.42307692307692313,0.592885375494071,0,0,0,0,0,0,NORMAL,11.300000000000011,5728.442876408701,5190.0,False,False,False,False
2,0.35869565217391397,0.5061728395061778,0.06461001164144364,0.7156593406593406,0.6007905138339921,0,0,0,0,0,0,NORMAL,11.199999999999989,7487.054084010706,8496.8,False,False,False,False
0,0.3478260869565162,0.5061728395061778,0.17462165308498256,0.5096153846153846,0.6205533596837944,0,0,0,0,0,0,NORMAL,11.300000000000011,6287.499761090516,6421.3,False,False,False,False
0,0.3369565217391255,0.49382716049382935,0.14610011641443543,0.5151098901098901,0.6284584980237153,0,0,0,0,0,0,NORMAL,11.300000000000011,6137.069832861124,6566.7,False,False,False,False
0,0.3369565217391255,0.49382716049382935,0.21071012805587896,0.47802197802197804,0.6363636363636364,0,0,0,0,0,0,NORMAL,11.300000000000011,6184.539297856866,6214.6,False,False,False,False
0,0.3369565217391255,0.48148148148148806,0.3154831199068685,0.3228021978021978,0.6442687747035573,1,0,0,0,0,0,NORMAL,11.200000000000045,4888.632328251077,4449.900000000001,False,False,False,False
0,0.3369565217391255,0.49382716049382935,0.20372526193247964,0.49450549450549447,0.6521739130434783,0,0,0,0,0,0,NORMAL,11.300000000000011,6326.790613211411,6566.999999999999,False,False,False,False
1,0.3369565217391255,0.49382716049382935,0.29743888242142025,0.40521978021978017,0.6600790513833992,0,0,0,0,0,0,NORMAL,11.300000000000011,5854.954812568761,5561.099999999999,False,False,False,False
1,0.3369565217391255,0.49382716049382935,0.4086146682188593,0.2568681318681319,0.6719367588932806,0,0,0,0,0,0,NORMAL,11.300000000000011,4406.083696659684,3825.0,False,False,False,False
0,0.3260869565217348,0.49382716049382935,0.18393480791618166,0.5563186813186812,0.683794466403162,0,0,0,0,0,0,NORMAL,11.399999999999977,6884.402365272576,7663.9,False,False,False,False
0,0.3369565217391255,0.49382716049382935,0.16821885913853318,0.554945054945055,0.691699604743083,0,0,0,0,0,0,NORMAL,11.300000000000011,6743.889397853018,7735.000000000001,False,False,False,False
2,0.3260869565217348,0.48148148148148806,0.22002328288707806,0.4450549450549451,0.6996047430830039,0,0,0,0,0,0,NORMAL,11.300000000000011,5860.662039222783,6407.400000000001,False,False,False,False
1,0.3152173913043441,0.46913580246913966,0.180442374854482,0.4491758241758242,0.7193675889328063,0,0,0,0,0,0,NORMAL,11.300000000000011,5649.316629440285,6643.0,False,False,False,False
0,0.3152173913043441,0.45679012345679126,0.16239813736903386,0.5947802197802198,0.7312252964426877,0,0,0,0,0,0,NORMAL,11.199999999999989,7137.038774498756,8713.5,False,False,False,False
0,0.3152173913043441,0.45679012345679126,0.16006984866123408,0.5714285714285714,0.7391304347826086,0,0,0,0,0,0,NORMAL,11.199999999999989,6860.421541350174,8489.8,False,False,False,False
0,0.3260869565217348,0.48148148148148806,0.20896391152502913,0.37225274725274726,0.7470355731225296,0,0,0,0,0,0,NORMAL,11.300000000000011,4941.128341492562,5840.099999999999,False,False,False,False
1,0.3260869565217348,0.48148148148148806,0.1752037252619325,0.7005494505494505,0.7549407114624506,0,0,0,0,0,0,NORMAL,11.300000000000011,8430.065950838754,10466.8,False,False,False,False
1,0.3260869565217348,0.48148148148148806,0.29860302677532014,0.3200549450549451,0.7667984189723319,0,0,0,0,0,0,NORMAL,11.300000000000011,4770.518916451613,5257.400000000001,False,False,False,False
0,0.3260869565217348,0.48148148148148806,0.14668218859138538,0.5535714285714285,0.7786561264822134,0,0,0,0,0,0,NORMAL,11.300000000000011,6557.760505103334,8687.7,False,False,False,False
1,0.3260869565217348,0.46913580246913966,0.21827706635622823,0.6332417582417582,0.7865612648221343,0,0,0,0,0,0,NORMAL,11.199999999999989,8062.970849266787,9930.1,False,False,False,False
0,0.3369565217391255,0.46913580246913966,0.12107101280558796,0.6401098901098901,0.7984189723320158,0,0,0,0,0,0,NORMAL,11.100000000000023,7262.356905450452,10180.8,False,False,False,True
